created_at;full_text;importance_level;problem_type;text_length
2024-10-04 08:05:59+00:00;engie home service nla pire experience de toute ma vie avec une entreprise nnvotre entreprise m’a bloquee le jeudi pendant 5h chez moi ensuite m’a bloquee mon vendredi en pretendant qu’un mec viendrait le vendredi pour regler ce qui ne va pas soit disant une histoire de resistance tout le vendredi j’ai attendu chez moi au qu’a ou la personne viendrait comme c’etait prevu elle n’est jamais venu finalement le vendredi soir le mec m’a appele pour me dire qu’il n’etait pas au courant qu’il devait venir le vendredi il m’a donne rendez-vous le lundi d’apres a 7h30 du matin soit disant j’allais enfin avoir de l’eau chaude il n’a pas reussi a regler le probleme il est parti en me disant qu’il finirait par me mettre l’eau chaude et qu’il allait me rappeler pour revenir il ne m’a pas rappelee de toute la semaine je vais porter plainte contre votre entreprise je n’ai jamais vu ca nnma mere a paye un acompte et je suis a l’eau froide depuis le mois d’aout alors que je suis polyhandicapee nn@engiepartfr nn;IMPORTANT;Délais d'Intervention;1008
2024-10-04 08:52:29+00:00;@engiepartfr @enokel et apres vous avez l'audace de m'envoyer des lettres pour me reclamer 3 euros et des poussieres ca va faire 3 ans en me menacant pour ainsi dire si vous croyez que je vais me laisse faire et payer vous faites fausse route avec moi;URGENT;Panne;251
2024-10-04 17:21:25+00:00;@engiepartfr je vais porter plainte toute la journee vous m’avez dit au telephone que je me suis retracte et que c’est bon je suis pas engage chez vous pour m’envoyer a 18hr un mail de bienvenue avec un contrat que j’ai jamais signe heureusement j’ai enregistre les 2 appels;IMPORTANT;Problèmes de Facturation;274
2024-10-06 00:57:37+00:00;ptdrrrrrrrrrr je change de fournisseur d'electricite et je dois payer 200 balles allez vous faire enculer @engiepartfr nnlundi matin ca va vous appelez et croyez moi que je vais pas payer votre merde;URGENT;Panne;199
2024-10-06 20:52:22+00:00;@engiepartfr pour pouvoir en profiter faudrait deja qu'on puisse acceder a notre compte depuis votre site et application qui ne fonctionnent plus depuis mai on est plusieurs a attendre que ca refonctionne veuillez me dire quand ceci sera regle ici et pas en prive;URGENT;Panne;263
2024-10-07 11:45:11+00:00;@engiepartfr est ce que vous realisez du demarchage dans nancy cette semaine;IMPORTANT;Délais d'Intervention;76
2024-10-08 16:15:08+00:00;suite de ma journee formulaire de contact foireux la zone de commentaire limitee a 200 caracteres dites @engiepartfr on n'est plus en 1970 a compter les octets hein si je saisis un message c'est que ma demande n'est pas simple;IMPORTANT;Service Client Injoignable;226
2024-10-09 19:32:16+00:00;@enedisclients cc j’ai plus d’electricite mes voisins non plus on fait comment pitie;URGENT;Panne;84
2024-10-09 20:16:24+00:00;par pitie repondez @engiepartfr @enedisclients;URGENT;Panne;46
2024-10-10 00:55:35+00:00;vous etes litteralement les gens les plus incompetents que j’ai pu croiser @engiepartfr j’entre dans ma 3 eme semaines sans eau chaude / chauffage parce que vos services depannage sont des incapables 3 pieces a changer j’ai l’impression d’avoir demande l’impossible avff;URGENT;Critique;270
2024-10-10 06:45:25+00:00;coucou @engiepartfr une semaine maintenant que j'ai renvoye mon devis de reparation pour ma chaudiere une semaine que j'appelle votre plateforme au maroc avec des gens qui parlent presque pas francais et qui recitent leur texte en refusant de me fixer un rdv bougez-vous;IMPORTANT;Délais d'Intervention;270
2024-10-11 07:27:21+00:00;neem nooit @engiegroup in nederland;URGENT;Panne;35
2024-10-11 16:23:08+00:00;@engiepartfr comment je sais si je suis a prix fixe ou pas;IMPORTANT;Problèmes de Facturation;58
2024-10-14 09:37:49+00:00;quand tu pose une question a @engiepartfr sur ta facture on te conseil de resilier pour plus de facilite c est lunaire;IMPORTANT;Problèmes de Facturation;118
2024-10-17 06:20:19+00:00;vraiment @engiepartfr les vrais escrocs comment les mecs m’abonnent alors que j’ai jamais signe aucun contrat et j’ai meme appele 2 fois pour annuler;IMPORTANT;Problèmes de Facturation;149
2024-10-17 06:39:05+00:00;@engiepartfr @clairecreation @lefigaro bonjournj'essaie ce matin de me connecter sur mon compte client pour recuperer la nouvelle facture sans succes nje suis bloque sur la reinisialition du mot de passe;IMPORTANT;Problèmes de Facturation;203
2024-10-17 07:52:12+00:00;intervention du technicien @engiegroup prevu pour ce matin je recois un mail dans la matinee qui me confirme un rendez vous le lendemain sans mon accord j’ai pris ma journee expres pour ce rdv quel incompetence et manque de professionnalisme @engiepartfr @engiegroup;IMPORTANT;Délais d'Intervention;266
2024-10-17 07:54:06+00:00;et evidemment en appelant le service client aucun moyen de faire venir un technicien aujourd’hui vous allez me rembourser ma journee de conge @engiegroup @engiepartfr decu;IMPORTANT;Délais d'Intervention;171
2024-10-18 08:38:11+00:00;@engiepartfr aucune piece jointe ne souhaite etre prise en compte dans mon message de reclamation je fais comment pas une question de taille de fichiers juste une erreur de chargement vous me demandez des documents que vous ne pouvez meme pas recevoir;IMPORTANT;Problèmes de Facturation;251
2024-10-18 09:53:02+00:00;juste pour info nouveaux tarifs @engiepartfr abonnement 974nprix kwh 20nprix kwh we 62ntranquillen@tpmp @60millions @economiegouv @ggrmcn n;IMPORTANT;Problèmes de Facturation;139
2024-10-18 10:37:41+00:00;@engiepartsav tres mecontente et peu de le dire reparation faite ce matin 1/2 heure apres en panne impossible de joindre quelqu'un on me demande de prendre un rendez-vous alors que deja 2 reparations en plus de ce matin honteux;URGENT;Critique;227
2024-10-20 10:47:14+00:00;l'abonnement de gaz x 236 plage de consommation superieure alors que j'ai considerablement reduit ma consommation ca va @engiepartfr;IMPORTANT;Problèmes de Facturation;132
2024-10-20 18:55:29+00:00;@engiepartfr engie bonsoir depuis le mois de mai votre application et votre site et votre application sont inaccessibles quand comptez vous regler le probleme ne me demandez pas de vous contactez via tel ou en pv;IMPORTANT;Service Client Injoignable;212
2024-10-21 13:46:46+00:00;vraiment @engiepartfr je vous souhaite des mauvais reves comment ca vous nous retirez pres de 900 pour aucune raison c’est ca vous faites sur votre temps libre;IMPORTANT;Service Client Injoignable;159
2024-10-21 14:52:42+00:00;@engiepartsav mp;URGENT;Panne;16
2024-10-22 08:41:54+00:00;@edfofficiel quand vous rendez de l'argent en trop percu annuellement en 2024 augmenter sans accord les mensualites du calendrier 2025 de 15 est ce normal ca commence a ce voir votre manip de treso chaque annee et je vais donc faire une estimation chez @engiepartfr;NEUTRE;Demande d'information;265
2024-10-22 18:01:14+00:00;@engiepartfr c'est normal qu'on ne puisse pas resilier un contrat ni depuis votre appli ni depuis le site bande d'escrocs et de voleurs;IMPORTANT;Problèmes de Facturation;135
2024-10-22 18:26:42+00:00;@engiepartfr le demarchage a domicile a 20h15 le demarcheur qui insiste pour qu’on lui donne des informations qui ne le regarde pas et face au refus repond mais vous n’etes quand meme pas pour l’augmentation des prix maintenant c’est sur je ne serais jamais clients;IMPORTANT;Problèmes de Facturation;265
2024-10-23 15:38:03+00:00;je vous deconseille fortement de demander an@engiepartsav @engiepartfr de modifier les coordonnees bancaires d'une personne decedee pour que les prelevements puissent continuer a se faire la demarche est vouee a l'echec les procedures de cette entreprise sont dementielles;NEUTRE;Demande d'information;272
2024-10-30 05:30:59+00:00;sur @engiegroup @engiepartfr nndans notre appartement le gaz de ville sert pour le chauffage et la plaque de cuissonnnon en consomme donc beaucoup plus de novembre a mars que d'avril a octobre et pour un total de 700 m3 l'annee derniere qui ont coute 1069;URGENT;Critique;255
2024-10-30 05:31:07+00:00;dites @engiegroup @engiepartfr c'est quoi l'idee nnvous prenez vos clients pour des pigeons et voulez amasser de la tresorerie sur leur dos;URGENT;Panne;139
2024-10-30 11:30:42+00:00;100 d'augmentation de prelevent par mois soit 1200 a l'annee faudrait vous mettre d'accord avec le gouvernement les consos baissent mais les benefices doivent rester les memes chez vous etes vraiment des voleurs chez @engiepartfr @engiegroup;IMPORTANT;Problèmes de Facturation;241
2024-10-30 23:29:39+00:00;en 2024 chez @engiepartfr @engiegroup @edfofficiel @edfetmoi plus de basculement d heure donc plus d heure creuse plein tarif en bourgogne franche comte depuis dimanche ca te facture quand meme une amelioration du reseau;IMPORTANT;Problèmes de Facturation;220
2024-10-31 12:38:02+00:00;@engiepartfr engie bonjour pour en profiter faudrait que votre site web et application soient accessibles depuis le mois de mai ceci est impossible et nous sommes plusieurs dans le meme cas merci et que ceci soit regle rapidement sinon je contacte une association de consommateurs;IMPORTANT;Délais d'Intervention;280
2024-11-02 18:03:52+00:00;@engiepartsav @engiepartsav veuillez denier a me repondre je ne recois plus de courrier pour avoir acces a mes references clients et je ne vous contacterais pas par dm je vous informe que j'ai prevenu une association de consommateurs ainsi qu'une emission tele qui regle les litiges;IMPORTANT;Problèmes de Facturation;282
2024-11-03 18:25:51+00:00;@engiepartsav vous avez toujours pas compris ma reference client est sur votre site;IMPORTANT;Délais d'Intervention;83
2024-11-04 13:47:44+00:00;bonjour @engiepartfr est ce normal que l’une de vos conseilleres m’harcele pour me rappeler concernant la note de satisfaction que je lui ai mise on n’a pas le droit de trouver que le service est nul quand le service a ete nul ca fait une semaine qu’elle fait que de me relancer;IMPORTANT;Délais d'Intervention;278
2024-11-04 16:31:40+00:00;@engiepartsav n@engiepartfr nbjrn suis au depourvunne peux plus contacter l agence de lisses 91nje tombe sur une sorte de plateau d appel non me repose toutes les memes questions l' agence aurait ete transmise on va me rappeler impossible de savoir quand;URGENT;Critique;254
2024-11-05 08:41:45+00:00;@engiepartsav bonjour @engiepartfr @engiepartsav nje vous ai repondu en dm hier;IMPORTANT;Délais d'Intervention;79
2024-11-06 10:29:33+00:00;@engiepartfr npas fiable votre machin;URGENT;Panne;37
2024-11-06 13:19:19+00:00;@engiegroup quand t'as un fucking degats des eaux depuis 7h du mat ca te laisse bien en attente il est 14h ya de l'eau partout et on a pas de news je vais faire un scandale;URGENT;Critique;172
2024-11-06 17:01:44+00:00;honteux enfoires @engiegroup non seulement ils n'ont pas l'elegance de repondre a leur erreur n'ayant pas valide une demande de depose de compteur gaz mais ils me proposent de le faire moyennant une facturation 50 alors que c'est gratuit @grdf;IMPORTANT;Problèmes de Facturation;243
2024-11-11 14:31:39+00:00;@engiepartfr vous m’expliquez et concernant l’abonnement que je payais aux alentours de 10 euros avant il y a eu une augmentation drastique de presque 10 euros a partir d’avril 2024 deja que je paye 10 euros aussi pour le depannage chaque mois;IMPORTANT;Problèmes de Facturation;243
2024-11-12 08:54:36+00:00;@engiepartfr l'arnaque va s'arreter quand je'ai acheter un feu a petrole je n'allume plus mes radiateurs et 12 de gaz utilise en plus n@60millions comment on les attaques;URGENT;Panne;170
2024-11-12 17:39:01+00:00;ca va @engiegroup on vous derange pas trop on change pour un concurrent il deboule chez moi a 18h pour essayer de nous repeches pendant 30 min on lui dit que ca nous interesse pas et le mec nous parle mal mais ca va pas c pas comme ca qu’on va revenir mdr;URGENT;Panne;255
2024-11-13 12:41:51+00:00;sa consommation annuelle etant inchangee vous trouvez normal qu'une personne seule agee avec une toute petite retraite en l'occurrence ma mere soit prelevee sans prevenir de 279 de taxes pour le ngaz nn@engiepartfr @engiesolutions;IMPORTANT;Problèmes de Facturation;230
2024-11-13 17:43:31+00:00;est ce que quelq’un a deja reussi a comprendre la grille tarifaire @engiepartfr je dois additionner tous les tableaux pour connaitre le prix ttc d’un kwh c’est pas simple pour la comparaison;IMPORTANT;Problèmes de Facturation;190
2024-11-13 18:31:23+00:00;@engiepartfr @villevillepinte @sibarrart coucoun@engiepartfrn quand est-ce que vous comptez regler les problemes de votre site et application depuis mai j'aimerais consulter mes et non je vous contacte pas en dm et donner mes donnees clients car elles sont sur votre site et je ne les connais pas;IMPORTANT;Service Client Injoignable;296
2024-11-13 21:15:03+00:00;sympa chez n@engiegroup ils annulent le rendez vous le matin meme pour changer une piece 3 semaines sans chaudiere entretenue par eux et pas de nouvelles dates de fixee pour les appeler une plate-forme outre mediterranee le service a la francaise;IMPORTANT;Délais d'Intervention;246
2024-11-14 08:44:18+00:00;dans le 65 nca revient quand @engiegroup;URGENT;Panne;40
2024-11-15 17:15:08+00:00;@engiepartfr souscrire un contrat chez vous c'est recevoir actuellement une nuee d'appels de demarcheurs comment empecher cela merci @engiepartfr pour ce cadeau;IMPORTANT;Problèmes de Facturation;160
2024-11-17 12:15:06+00:00;@engiepartfr @bymaddyness @sebpialloux engie et son tarif elec reference avec des prix qui ne correspondent en rien au prix que vous paierezndes escrocs;IMPORTANT;Problèmes de Facturation;152
2024-11-18 04:38:14+00:00;@engiepartfr vous pouvez confirmer que c est un mail de phishing;URGENT;Panne;64
2024-11-18 11:47:12+00:00;@engiegroup je suis decu de la simulation qui m'a ete fait de votre cote vs me dites une consommation et avec un autre c'est totalement different ca part mal entre nous;IMPORTANT;Problèmes de Facturation;168
2024-11-18 18:09:08+00:00;@engiepartfr @sebpialloux @nicolascatard @bymaddyness et un abonnement gaz qui passe de 266a 312 soit 17 de hausse tout va bien;IMPORTANT;Problèmes de Facturation;127
2024-11-19 08:20:14+00:00;@engiegroup merci engie ma facture a etrangement double merci beaucoup pour tout;IMPORTANT;Problèmes de Facturation;80
2024-11-19 18:52:42+00:00;@engiepartfr @edfetmoi bonjour ne sachant pas chez qui sont toutes les personnes impactees rue esquirol 75013 plusieurs logements se retrouvent sans electricite d’un coup depuis 19h28;IMPORTANT;Délais d'Intervention;183
2024-11-20 05:33:28+00:00;@engiegroup vous etes trop forts suite a mon demenagement vous m’envoyez une nouvelle tarification mensuelle incluant le gaz que je n’ai plus;IMPORTANT;Problèmes de Facturation;141
2024-11-20 12:48:53+00:00;@engiepartsav @nhmitha la meme reponse des qu'on vous pose une question sinon votre site et application ont prevu de refonctionner quand en vous attentant un proces ca devrait fonctionner;NEUTRE;Demande d'information;187
2024-11-20 15:16:57+00:00;le 03 77 46 60 52 vient de m'appeler soit disant de mon fournisseur d'energie faites attention @engiepartsav contacte ces clients directement via le compte en ligne en cas de modification de tarifs j'ai raccroche et bloque ce numero en le signalant comme spam;IMPORTANT;Service Client Injoignable;259
2024-11-20 15:57:41+00:00;@engiepartfr bonjour imposs de voir la conso directement via l’appli merci alors que je l’ai demandee;IMPORTANT;Délais d'Intervention;101
2024-11-20 18:11:23+00:00;@engiepartfr nimpossible de deposer une reclamation pour le service client;URGENT;Critique;74
2024-11-20 20:50:54+00:00;qui peut contraindre @engiepartfr a ecrire que ce n'est pas ma consommation qui va augmenter ma facture mais bien l'augmentation des tarifs @ufcquechoisir @dgccrf;IMPORTANT;Problèmes de Facturation;162
2024-11-21 13:06:25+00:00;@engiegroup bonjournquel est le prix ttc tout compris du kwh sur le contrat electrique reference 1 an votre hotline n’a pas la reponse a cette question;IMPORTANT;Problèmes de Facturation;151
2024-11-21 20:46:10+00:00;salut @engiegroup cela fait presque 2 ans que j’attends mon cheque energie d’un montant de 123 un coup c’est le mauvais nom l’autre fois la mauvaise la prochaine fois ca sera quoi personne decede lundi avocat contacter @gouvernementfr;IMPORTANT;Service Client Injoignable;234
2024-11-21 20:52:22+00:00;sont marrants chez @engiepartfr je fais tout pour baisser ma conso ils me remboursent meme du trop percu et ils me balancent 20e sur mes prochaines mensualisations je pense que je vais aller voir ailleurs;URGENT;Panne;204
2024-11-22 14:16:39+00:00;engie me doit 300 depuis 4 mois nj'ai resilie le 2 juillet mais ils me prelevent 59 chaque mois et ne me remboursent pas apres 1h45 d'appel les conseillers m'ont raccroche au nez nc'est inacceptable comment recuperer mon argent @engiegroup @engiepartfr;IMPORTANT;Délais d'Intervention;252
2024-11-22 16:04:22+00:00;piombu @engiepartfr vous ne voulez pas un rein en plus;URGENT;Panne;54
2024-11-23 05:46:33+00:00;j’ai ultra mal dormis et vous savez pk psk hier j’ai recu un mail de @engiepartfr augmentant ma facture de 120 oui oui 120 je suis passe de 55 a 170 cent soixante dix euro npour un studio de 30m2 170 nje paye l’electricite de la ville ouuuu n170;IMPORTANT;Problèmes de Facturation;245
2024-11-24 07:17:01+00:00;@engiegroup tiens @engiepartfr lors de l'augmentation d'un contrat par tacite reconduction la loi vs contraint a annoncer l'augmentation un mois avant le fin du contrat afin que celui-ci puisse etre denoncennpourquoi ne le faites vous pas nnescrocs;IMPORTANT;Problèmes de Facturation;248
2024-11-25 14:44:24+00:00;quand ca fait un mois et demi que tu fais des demandes a @engiegroup pour une intervention a domicile pour un changement de cable car je peux rien brancher en 32amperes dont le four et que @enedis ne fait rien de son cote pour intervenir c’est une honte au prix que je paye;IMPORTANT;Délais d'Intervention;273
2024-11-26 07:30:26+00:00;8h05 une voiture @engiegroup est a 2 doigts de reverser 2 cyclistes boulevard pasteur l'automobiliste semble agressif je prends sa plaque en photo il arrete sa voiture et commence a me suivre dans la rue avant de me toucher une journee tristement banale /;IMPORTANT;Délais d'Intervention;255
2024-11-26 17:58:15+00:00;le gaz etant deja haussier j’ai baisse ma consommation de 28 et ma facture de gaz a augmente de 12 chez @engiepartfrnbarnier encule;IMPORTANT;Problèmes de Facturation;131
2024-11-26 22:06:50+00:00;on peut parler des factures d’ @engiepartfr il commence a abuser vraiment de la bail ptdrr;IMPORTANT;Problèmes de Facturation;90
2024-11-27 14:32:38+00:00;un contrat chez @engiepartfr @engiegroup avec home services depuis 3 semaines ma mere de 80 ans n’a plus de chauffage chez elle et le froid est deja la apres le passage du technicien aucune reponse par mail ni par telephone besoin d’aide;IMPORTANT;Délais d'Intervention;237
2024-11-28 16:44:31+00:00;merci @engiepartfr preparer les bougies;URGENT;Panne;39
2024-11-28 19:20:38+00:00;@engiepartfr 50 d'augmentation de l'electricite sans prevenir chapeau bas je vais changer de suite;IMPORTANT;Problèmes de Facturation;98
2024-12-02 06:38:29+00:00;@engiepartfr mp envoye thx pour la reponse nbonne journee;IMPORTANT;Délais d'Intervention;57
2024-12-02 10:57:36+00:00;@engiegroup nalors quand vous devez de l'argent vous nous faites la misere quand on vous doit c'est huissiersn1002 rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby ninflation adaptation point barre;URGENT;Panne;236
2024-12-02 12:01:56+00:00;quel enfer @engiepartfr qd on demenage mdr jv pt une durite;URGENT;Panne;59
2024-12-02 12:34:05+00:00;je ne comprends pas comment ma conso de gaz a pu alors que mes habitudes de conso n'ont pas change entre septembre 22kwet mtn 3800kw clairement je me pele le cul pour ne pas avoir 1800 de regul mais c'est inutile @engiepartfr @engiegroup vous auriez une explication svp;NEUTRE;Demande d'information;269
2024-12-03 17:40:25+00:00;@engiegroup @fondationengie vous pouvez nous expliquer pourquoi on paye parfois plus cher d’abonnement que de consommation nnpour payer le salaire de la mc gregore la pdg pistonnee d’engie qui se gave3 000 000 par an nnqu’est ce qui justifie ce salaire scandaleux;URGENT;Critique;263
2024-12-03 17:43:38+00:00;@engiegroup il palpe combien de millions de salaires par an ce guss nncombien de fois l’abonnement engie combien de fois la consommation de foyer modestes nnjusqu’ou va le foutage de gueule chez engie;IMPORTANT;Problèmes de Facturation;200
2024-12-03 19:51:57+00:00;@engiepartfr nune catastrophenjuste la pour recuperer l’argentnaucun respect du consommateur;URGENT;Critique;92
2024-12-04 15:19:47+00:00;@engiepartfr @engiepartfrn bonjour vous regler quand vos problemes d'application et de site je ne suis pas le seul a recevoir ce message depuis des mois en voulant me connecter;IMPORTANT;Délais d'Intervention;176
2024-12-05 07:04:04+00:00;@engiepartfr vous me decevez;URGENT;Panne;28
2024-12-05 07:08:34+00:00;non mais l'arnaque en fait @engiepartfr ntous les cadeaux du jeu sont en rupture;URGENT;Panne;80
2024-12-06 07:42:31+00:00;merci a @engiepartfr la bougie proches abonnement23 par moissoit 230 annuel just abonnement sans aucune consomation;IMPORTANT;Problèmes de Facturation;115
2024-12-06 10:38:41+00:00;@engiepartfr vos techniciens se perdent en route ca fait un mois que je vous cours apres pour avoir une chaleur decente dans mon domicile un mois c’est scandaleux;IMPORTANT;Délais d'Intervention;162
2024-12-06 19:57:18+00:00;cher @caronaymericoff j'habite votre circonscriptionn @engiepartfr me dde 1 regul de 900e pretend que mes conso ont ete multipliees par 5 par rapport a l'annee precedente prtt mes habitudes n'ont pas change et ils veulent me faire payer 276/mois pr un studio de 23m2;IMPORTANT;Délais d'Intervention;266
2024-12-08 10:35:25+00:00;@engiepartfr qui me propose un defi en ne depassant pas 281 kwh alors qu'ils savent tres bien que c'est inatteignable nmeme quand je n'avais pas encore allume le chauffage j'etais a 7 kwh en moyenne a moins d'etre au gaz sur tout 281 kwh d'electricite ce n'est pas possible;URGENT;Critique;273
2024-12-09 07:48:44+00:00;@engiegroup @engiepartfr service client deplorable plus de 10 jours sans chauffage avec un nourrisson dans un appartement parisien et pas de solution trouvee comment est-ce possible;IMPORTANT;Service Client Injoignable;181
2024-12-09 08:49:59+00:00;@engiegroup vous la vous commencez a me fanez le cul;URGENT;Panne;52
2024-12-09 08:51:39+00:00;@engiepartsav bravo engie je paie mes factures et on me ferme mon compteur gaz et je parle pas de l’irrespect de votre vieux monsieur qui viens au porte il parle au gens comme des chiens nembauchez du personnel bien plus poli et soyez plus competent;IMPORTANT;Problèmes de Facturation;249
2024-12-09 11:42:22+00:00;on aime @engiepartfr et ses calculs douteux pour des hausses avant noel 4ans sans rien changer mais ma conso augmente trop fort;URGENT;Panne;127
2024-12-09 14:58:27+00:00;@engiegroup c'est le fournisseur qui vous preleve ce qu'il veut quand il veut actuellement mon chauffage est coupe il fait 10c chez moi 7/8 en plein hiver si vous etes chez eux fuyez;URGENT;Critique;182
2024-12-09 15:14:34+00:00;j’ai ma fille de 3 ans dans mon appartement a 12 degres parce que vous savez pas faire des contrats bande de merde @engiepartfr;IMPORTANT;Problèmes de Facturation;127
2024-12-09 15:41:17+00:00;@zeze02fc @engiepartfr oui j’ai mon releve de compte et tout et la ils viennent pas remettre je suis en train de serrer je suis chez moi en doudoune et je tremble de froid;URGENT;Panne;171
2024-12-10 12:00:40+00:00;@engiepartfr j'en chies avec @engie;URGENT;Panne;35
2024-12-10 13:11:38+00:00;@engiepartfr votre service en ligne pour payer les factures ne fonctionne pas vous viendrez pas vous plaindre qu’on ce vous paye pas;IMPORTANT;Problèmes de Facturation;132
2024-12-11 21:38:38+00:00;sans eau chaude sanitaire depuis plus d’une semaine dans la residence et personne ne reagit chez et @engiegroup @engiepartfr un an que dure le probleme recurrent de la chaudiere 40 logements sans eau chaude que faire cc @rvmradio @carolegamelin @cpva;URGENT;Critique;250
2024-12-12 13:22:25+00:00;@engiegroup nnmerci pour cette etique de groupe a toute epreuve nnje regarde ma consommation electrique depuis le debut de l’annee elle est annoncee a 769 euro je dois demenager alors j’annule mon contrat et surprise on m’annonce une facture de 1016 euro en periode de noel;IMPORTANT;Problèmes de Facturation;273
2024-12-13 10:06:13+00:00;@engiepartfr depuis mars 2024 on me demande de regler une facture que j’ai paye en octobre 2023 copie de mon compte pour preuve je suis mise en demeure depuis la semaine derniere et personne pour me confirmer l’annulation de cette mise en demeure je fais quoi moi;IMPORTANT;Problèmes de Facturation;263
2024-12-15 12:47:07+00:00;@engiepartsav @60millions sur les bilans mensuels est indique une augmentation de consommation qui est en realite une augmentation du prix de l'electricitenpourquoi;IMPORTANT;Problèmes de Facturation;164
2024-12-16 07:57:00+00:00;@engiegroup has signed a 10-year power purchase agreement with altano energy for the dama de baza wind project a 405 mw wind farm in granada this partnership supports a stable supply advancing spain's path to carbon neutralitynn;IMPORTANT;Service Client Injoignable;228
2024-12-16 15:21:03+00:00;dites moi @engiepartfr c’est quoi cette augmentation x 3 de l’abonnement gaz pour 2025 doublee d’une baisse de la plage de consommation kwh nnje vais mettre un barbecue au milieu de mon salon si ca continu;IMPORTANT;Problèmes de Facturation;205
2024-12-17 10:48:38+00:00;toujours pas de chauffage ni d'eau chaude a rennes la ville ou il fait teeeellement bon vivre c'est loooooong @engiegroup @metropolerennes;URGENT;Critique;138
2024-12-17 14:35:41+00:00;@engiegems @engiegroup merci @engiegroup de nous laisser dormir dans un appartement froid dans la ville de rennes sans eau chaude ni chauffage pendant 24h en plein milieu du mois de decembre nous tombons malades grace a vous on est en 2024 j’ai pas le souvenir d’avoir eu autant de coupures;URGENT;Critique;290
2024-12-18 16:19:41+00:00;@engiepartfr on est deja depasse par la maladie des factures enormes et en plus on se fait engueuler;IMPORTANT;Problèmes de Facturation;100
2024-12-20 10:57:59+00:00;@mbompard maintenant je paye plus cher quand je ne suis pas a mon domicile que quand je vie dedans c’est pas le monde a l’envers apres on parle d’economie d’energie @engiepartfr @engiepartfr @ufcquechoisir @signalconso @sandozprod;URGENT;Panne;230
2024-12-23 07:39:27+00:00;@engiepartfr bonjour j'ai essaye deux fois de changer le numero de telephone associe a mon compte aucune des deux fois les gens du service client ne savent pas comment faire ils disent que le numero a ete modifie mais cela ne fonctionne pas que dois-je faire;IMPORTANT;Délais d'Intervention;258
2024-12-24 09:35:37+00:00;pas merci a @engiepartfr qui refuse de decaller mon prelevement de facture d'une seule de putain de journee me mettre de mauvaise humeur ce jour la vous n'auriez pas du;IMPORTANT;Problèmes de Facturation;168
2024-12-26 09:19:10+00:00;@engiepartfr pourquoi n'y a-t-il aucune archive des precedents contrats resilies rien n'est recuperable dans les mails recus precedemment il n'y a que des liens qui redirigent vers votre site ou tout a ete supprime;IMPORTANT;Problèmes de Facturation;214
2024-12-26 09:24:58+00:00;@engiepartfr personne ne me propose de solution a part souscrire a un contrat pour un mois ce qui implique bien sur de payer des frais de dossier et des frais de resiliation les affaires sont les affaires j'imagine vraiment catastrophique;IMPORTANT;Problèmes de Facturation;238
2024-12-27 08:40:59+00:00;merci @engiepartfr la bougie prochemerci gouvernement macron merci vie devient tres cheregaz ou coutent bras;URGENT;Panne;108
2024-12-28 09:23:22+00:00;@engiepartfr @fermesdavenir mail envoye mais il me faudra attendre lundi pour une reponse en attendant pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouve un couteau la prochaine fois envoyez de vrais pro pas le stagiaire de permanence;IMPORTANT;Délais d'Intervention;268
2024-12-30 05:27:52+00:00;@engiepartfr il faut m’expliquer comment ma consommation peut avoir augmente de 42 par rapport a l’an dernier en etant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas pour ne parler que de l’estimation que je viens d’avoir;NEUTRE;Demande d'information;269
2024-12-30 09:38:55+00:00;@engiepartsav je constate que vous confondez toujours consommation et hausse des prix n;IMPORTANT;Problèmes de Facturation;87
2024-12-30 09:44:53+00:00;@engiepartfr @engiepartfr ca serait sympa de repondre aux mails prives quand les clients ont des reclamations a faire c'est sympa vos pubs mais repondre aux clients mecontents ca serait mieux;URGENT;Panne;191
2024-12-30 15:40:08+00:00;@engiepartfr vous pourriez nous expliquer toutes ces taxes sur la facture engie nntaxe abonnement fourniturentaxe abonnement acheminement ntaxe consommation acheminement ntaxe consommation obligationsntaxe contribution et taxes liees a l’energientaxe sur la valeur ajoutee;IMPORTANT;Problèmes de Facturation;272
2024-12-30 19:33:01+00:00;@supermo moi j'aimerais qu'un conseiller @engiepartfr me contacte vu que c'est impossible que ma conso ait fait un x5 alors que mes habitudes ont pas change mais ils savent qu'envoyer des lettres de relance une vraie mafian;URGENT;Critique;223
2025-01-01 10:38:30+00:00;est-ce qu’il y aurais quelqu’un qui pourrais m’aider avec @engiepartfr car je vais faire un meurtre;URGENT;Panne;99
2025-01-02 09:51:21+00:00;et bonne annee je paie 220 par mois d elec et gaz et j'ai une regul de ce montant je suis solo avec mes enfants ont se chauffe a 19 pas de console ni ordi @engiepartfr vous me dites de voir une assistante sociale;IMPORTANT;Délais d'Intervention;212
2025-01-02 11:28:44+00:00;@engiegroup @engiepartfr qui me fait un contrat pour ma maison mais une fois que j’ai pas d’electricite enfaite je peux pas passer par engie donc je suis bloque un 2 janvier 10c sans electricite avec des congels pleins et un bebe de 5 mois qui peux pas manger;IMPORTANT;Problèmes de Facturation;259
