created_at;full_text;hour_of_publication;text_length;contains_keywords
2024-10-08 16:15:08+00:00;"suite de ma journée ""formulaire de contact foireux"" : la zone de commentaire limitée à 200 caractères. dites @engiepartfr on n'est plus en 1970 à compter les octets, hein... si je saisis un message c'est que ma demande n'est pas simple.";16;236;0
2024-10-09 19:32:16+00:00;@enedis_clients cc j’ai plus d’électricité mes voisins non plus on fait comment pitié;19;85;0
2024-10-09 20:16:24+00:00;par pitié répondez @engiepartfr @enedis_clients;20;47;0
2024-10-10 00:55:35+00:00;vous êtes littéralement les gens les plus incompétents que j’ai pu croiser @engiepartfr ! j’entre dans ma 3 eme semaines sans eau chaude / chauffage parce que vos services dépannage sont des incapables ! 3 pièces à changer j’ai l’impression d’avoir demandé l’impossible. avff;0;275;1
2024-10-10 06:45:25+00:00;coucou @engiepartfr une semaine maintenant que j'ai renvoyé mon devis de réparation pour ma chaudière, une semaine que j'appelle votre plateforme au maroc avec des gens qui parlent presque pas français et qui récitent leur texte en refusant de me fixer un rdv : bougez-vous;6;273;1
2024-10-11 07:27:21+00:00;neem nooit @engiegroup in nederland.;7;36;0
2024-10-11 16:23:08+00:00;@engiepartfr comment je sais si je suis à prix fixe ou pas?;16;59;0
2024-10-14 09:37:49+00:00;quand tu pose une question à @engiepartfr sur ta facture on te conseil de résilier pour plus de facilité 😂 c est lunaire #energie #electricité;9;142;2
2024-10-17 06:20:19+00:00;vraiment @engiepartfr les vrais escrocs, comment les mecs m’abonnent alors que j’ai jamais signé aucun contrat et j’ai même appelé 2 fois pour annuler.;6;151;0
2024-10-17 06:39:05+00:00;@engiepartfr @clairecreation @le_figaro bonjour\nj'essaie ce matin de me connecter sur mon compte client pour récupérer la nouvelle facture sans succès \nje suis bloqué sur la reinisialition du mot de passe;6;206;1
2024-10-17 07:52:12+00:00;intervention du technicien @engiegroup prévu pour ce matin, je reçois un mail dans la matinée qui me confirme un rendez vous le lendemain. sans mon accord. j’ai pris ma journée exprès pour ce rdv! quel incompétence et manque de professionnalisme @engiepartfr @engiegroup;7;270;0
2024-10-17 07:54:06+00:00;et évidemment en appelant le service client aucun moyen de faire venir un technicien aujourd’hui. vous allez me rembourser ma journée de congé @engiegroup @engiepartfr ? déçu !;7;176;1
2024-10-18 08:38:11+00:00;@engiepartfr aucune pièce jointe ne souhaite être prise en compte dans mon message de réclamation. je fais comment ? pas une question de taille de fichiers, juste une erreur de chargement. vous me demandez des documents que vous ne pouvez même pas recevoir !!;8;259;1
2024-10-18 09:53:02+00:00;juste pour info... nouveaux tarifs @engiepartfr abonnement +9.74%\nprix kwh +20%\nprix kwh we +62%\ntranquille...\n@tpmp @60millions @economie_gouv @gg_rmc\n#droitdanslemur #taistoietpaye\n#bientotdanslarue;9;206;0
2024-10-18 10:37:41+00:00;@engiepartsav très mécontente et peu de le dire ! réparation faite ce matin ! 1/2 heure après en panne impossible de joindre quelqu'un. on me demande de prendre un rendez-vous alors que déjà 2 réparations en plus de ce matin !!!! honteux;10;237;1
2024-10-20 10:47:14+00:00;l'abonnement de gaz x 2.36 + plage de consommation supérieure alors que j'ai considérablement réduit ma consommation. ça va, @engiepartfr ?;10;139;0
2024-10-20 18:55:29+00:00;@engiepartfr engie bonsoir !! depuis le mois de mai votre application et votre site et votre application sont inaccessibles . quand comptez vous régler le problème ??? ( ne me demandez pas de vous contactez via tél ou en pv );18;225;1
2024-10-21 13:46:46+00:00;vraiment @engiepartfr je vous souhaite des mauvais rêves ! comment ça vous nous retirez près de 900€ pour aucune raison? c’est ça vous faites sur votre temps libre?;13;164;0
2024-10-21 14:52:42+00:00;@engiepartsav mp;14;16;0
2024-10-22 08:41:54+00:00;.@edfofficiel quand vous rendez de l'argent en trop perçu annuellement en 2024, augmenter sans accord les mensualités du calendrier 2025 de 15% est ce normal ? ca commence à ce voir votre manip de tréso chaque année... et je vais donc faire une estimation chez @engiepartfr;8;273;0
2024-10-22 18:01:14+00:00;@engiepartfr c'est normal qu'on ne puisse pas résilier un contrat ni depuis votre appli ni depuis le site ? bande d'escrocs et de voleurs !;18;139;1
2024-10-22 18:26:42+00:00;@engiepartfr le démarchage à domicile à 20h15, le démarcheur qui insiste pour qu’on lui donne des informations qui ne le regarde pas et face au refus répond « mais vous n’êtes quand même pas pour l’augmentation des prix ? ». maintenant c’est sûr, je ne serais jamais clients;18;274;0
2024-10-23 15:38:03+00:00;je vous déconseille fortement de demander à\n@engiepartsav @engiepartfr de modifier les coordonnées bancaires d'une personne décédée pour que les prélèvements puissent continuer à se faire, la démarche est vouée à l'échec : les procédures de cette entreprise sont démentielles !;15;278;0
2024-10-30 05:30:59+00:00;[ 🧵 sur @engiegroup @engiepartfr ]\n\ndans notre appartement, le gaz de ville sert pour le chauffage et la plaque de cuisson.\n\non en consomme donc beaucoup plus de novembre à mars que d'avril à octobre, et pour un total de 700 m3 l'année dernière, qui ont coûté 1069 €.;5;271;0
2024-10-30 05:31:07+00:00;dites, @engiegroup @engiepartfr, c'est quoi l'idée ?\n\nvous prenez vos clients pour des pigeons et voulez amasser de la trésorerie sur leur dos ?!?;5;148;0
2024-10-30 11:30:42+00:00;100€ d'augmentation de prélèvent par mois soit 1200€ à l'année, faudrait vous mettre d'accord avec le gouvernement, les consos baissent mais les bénéfices doivent rester les mêmes chez. vous êtes vraiment des voleurs chez @engiepartfr @engiegroup;11;246;0
2024-10-30 23:29:39+00:00;en 2024 chez @engiepartfr @engiegroup @edfofficiel @edfetmoi plus de basculement d heure. donc plus d heure creuse plein tarif en bourgogne franche comte depuis dimanche. ça te facture quand même une amélioration du reseau ...🤫;23;227;1
2024-10-31 12:38:02+00:00;@engiepartfr engie bonjour, pour en profiter faudrait que votre site web et application soient accessibles. depuis le mois de mai ceci est impossible et nous sommes plusieurs dans le même cas. merci et que ceci soit réglé rapidement sinon je contacte une association de consommateurs;12;283;0
2024-11-02 18:03:52+00:00;@engiepartsav @engiepartsav veuillez dénier à me répondre, je ne reçois plus de courrier pour avoir accès à mes références clients . et je ne vous contacterais pas par dm. je vous informe que j'ai prévenu une association de consommateurs ainsi qu'une émission télé qui règle les litiges;18;286;0
2024-11-03 18:25:51+00:00;@engiepartsav vous avez toujours pas compris , ma référence client est sur votre site !!!;18;89;0
2024-11-04 13:47:44+00:00;bonjour @engiepartfr est ce normal que l’une de vos conseillères m’harcèle pour me rappeler concernant la note de satisfaction que je lui ai mise? on n’a pas le droit de trouver que le service est nul quand le service a été nul? ça fait une semaine qu’elle fait que de me relancer;13;280;2
2024-11-04 16:31:40+00:00;"@engiepartsav \n@engiepartfr \nbjr\n suis au depourvu\nne peux plus contacter l agence de lisses (91)😯\nje ""tombe"" sur une sorte de plateau d appel 😭\non me repose toutes les mêmes questions, l' agence aurait été transmise... ""on"" va me rappeler... impossible de savoir quand 😱";16;277;0
2024-11-05 08:41:45+00:00;@engiepartsav bonjour @engiepartfr @engiepartsav \nje vous ai répondu en dm hier...;8;83;0
2024-11-06 10:29:33+00:00;@engiepartfr \npas fiable votre machin;10;38;0
2024-11-06 13:19:19+00:00;@engiegroup quand t'as un fucking dégâts des eaux depuis 7h du mat ça te laisse bien en attente il est 14h ya de l'eau partout et on a pas de news je vais faire un scandale;13;172;2
2024-11-06 17:01:44+00:00;honteux enfoirés @engiegroup 🤑🤮🤑🤮🤑🤮🤑🤮 non seulement ils n'ont pas l'élégance de répondre à leur erreur, n'ayant pas validé une demande de dépose de compteur gaz mais ils me proposent de le faire moyennant une facturation 50€ alors que c'est gratuit @grdf 🤑🤮🤑🤮🤑🤮;17;261;1
2024-11-11 14:31:39+00:00;@engiepartfr vous m’expliquez ? et concernant l’abonnement que je payais aux alentours de 10 euros avant , il y a eu une augmentation drastique de presque 10 euros à partir d’avril 2024 ! déjà que je paye 10 euros aussi pour le dépannage chaque mois.;14;250;0
2024-11-12 08:54:36+00:00;@engiepartfr l'arnaque va s'arrêter quand ? je'ai acheter un feu a petrole je n'allume plus mes radiateurs et +12% de gaz utilisé en plus ?\n@60millions comment on les attaques ?;8;178;1
2024-11-12 17:39:01+00:00;ça va @engiegroup on vous dérange pas trop? on change pour un concurrent, il déboule chez moi à 18h pour essayer de nous repêchés pendant 30 min, on lui dit que ça nous intéresse pas et le mec nous parle mal!? mais ça va pas ? c pas comme ça qu’on va revenir mdr;17;262;0
2024-11-13 12:41:51+00:00;sa consommation annuelle étant inchangée vous trouvez normal qu'une personne seule âgée avec une toute petite retraite (en l'occurrence ma mère), soit prélevée sans prévenir de 279 € de taxes pour le \ngaz ? 😡\n\n@engiepartfr @engiesolutions;12;241;0
2024-11-13 17:43:31+00:00;est ce que quelq’un a déjà réussi à comprendre la grille tarifaire @engiepartfr ? je dois additionner tous les tableaux pour connaître le prix ttc d’un kwh ? c’est pas simple pour la comparaison.;17;195;0
2024-11-13 18:31:23+00:00;@engiepartfr @villevillepinte @sibarrart coucou\n@engiepartfr\n, quand est-ce que vous comptez régler les problèmes de votre site et application depuis mai ? j'aimerais consulter mes http://factures. et non je vous contacte pas en dm et donner mes données clients car elles sont sur votre site et je ne les connais pas;18;318;2
2024-11-13 21:15:03+00:00;sympa chez #engiehomeservice\n@engiegroup. ils annulent le rendez vous le matin même pour changer une pièce. 3 semaines sans chaudière (entretenue par eux).... et pas de nouvelles dates de fixée. pour les appeler, une plate-forme outre méditerranée. le service à la française....;21;279;1
2024-11-14 08:44:18+00:00;#coupureelectricite dans le 65 !!!! \nça revient quand @engiegroup ???;8;70;1
2024-11-15 17:15:08+00:00;@engiepartfr souscrire un contrat chez vous, c'est recevoir actuellement une nuée d'appels de démarcheurs. comment empêcher cela ? merci @engiepartfr pour ce cadeau.;17;165;0
2024-11-17 12:15:06+00:00;@engiepartfr @bymaddyness @sebpialloux engie et son tarif elec référence avec des prix qui ne correspondent en rien au prix que vous paierez...\ndes escrocs.;12;157;0
2024-11-18 04:38:14+00:00;@engiepartfr vous pouvez confirmer que c est un mail de phishing ?;4;66;0
2024-11-18 11:47:12+00:00;@engiegroup je suis déçu de la simulation qui m'a été fait de votre côté vs me dites une consommation et avec un autre c'est totalement différent ça part mal entre nous !;11;170;0
2024-11-18 18:09:08+00:00;@engiepartfr @sebpialloux @nicolascatard @bymaddyness et un abonnement gaz qui passe de 266€à 312 € soit 17% de hausse ! tout va bien ?;18;135;0
2024-11-19 08:20:14+00:00;@engiegroup merci engie. ma facture a étrangement doublé. merci beaucoup pour tout.;8;83;1
2024-11-19 18:52:42+00:00;@engiepartfr @edfetmoi . bonjour, ne sachant pas chez qui sont toutes les personnes impactées : rue esquirol 75013 : plusieurs logements se retrouvent sans électricité d’un coup depuis 19h28;18;190;0
2024-11-20 05:33:28+00:00;@engiegroup vous êtes trop forts: suite à mon déménagement, vous m’envoyez une nouvelle tarification mensuelle incluant le gaz… que je n’ai plus!;5;145;0
2024-11-20 12:48:53+00:00;@engiepartsav @nhmitha la même réponse dès qu'on vous pose une question. sinon votre site et application ont prévu de refonctionner quand ?? en vous attentant un procès ça devrait fonctionner ??;12;194;0
2024-11-20 15:16:57+00:00;"⚠️🚨le 03 77 46 60 52 vient de m'appeler ""soit disant"" de mon fournisseur d'énergie, faites attention, @engiepartsav contacte ces clients directement via le compte en ligne en cas de modification de tarifs 🚨⚠️ (j'ai raccroché et bloqué ce numéro en le signalant comme spam)";15;272;0
2024-11-20 15:57:41+00:00;@engiepartfr bonjour imposs de voir la conso directement via l’appli merci alors que je l’ai demandee;15;101;0
2024-11-20 18:11:23+00:00;@engiepartfr \nimpossible de déposer une réclamation pour le service client !;18;77;1
2024-11-20 20:50:54+00:00;qui peut contraindre @engiepartfr à écrire que ce n'est pas ma consommation qui va augmenter ma facture mais bien l'augmentation des tarifs ? @ufcquechoisir @dgccrf;20;164;1
2024-11-21 13:06:25+00:00;@engiegroup bonjour.\nquel est le prix ttc tout compris du kwh sur le contrat électrique référence 1 an? votre hotline n’a pas la réponse à cette question;13;154;0
2024-11-21 20:46:10+00:00;salut @engiegroup cela fait presque 2 ans que j’attends mon chèque énergie d’un montant de 123€ . un coup c’est le mauvais nom l’autre fois la mauvaise la prochaine fois ça sera quoi ? personne décède ????? lundi avocat contacter. @gouvernementfr;20;246;0
2024-11-21 20:52:22+00:00;sont marrants chez @engiepartfr, je fais tout pour baisser ma conso, ils me remboursent même du trop perçu et ils me balancent +20e sur mes prochaines mensualisations, je pense que je vais aller voir ailleurs;20;208;0
2024-11-22 14:16:39+00:00;🚨engie me doit 300€ depuis 4 mois !🚨\nj'ai résilié le 2 juillet, mais ils me prélèvent 59€ chaque mois et ne me remboursent pas. après 1h45 d'appel, les conseillers m'ont raccroché au nez ! 😡\nc'est inacceptable ! comment récupérer mon argent ? @engiegroup @engiepartfr #abus;14;275;0
2024-11-22 16:04:22+00:00;piombu ! ⁦@engiepartfr⁩ : vous ne voulez pas un rein en plus ???;16;64;0
2024-11-23 05:46:33+00:00;j’ai ultra mal dormis et vous savez pk ? psk hier j’ai reçu un mail de @engiepartfr augmentant ma facture de 120€ oui oui 120€, je suis passé de 55 à 170€ cent soixante dix euro \npour un studio de 30m2 170€ \nje paye l’électricité de la ville ouuuu? \n170€;5;257;1
2024-11-24 07:17:01+00:00;@engiegroup tiens, @engiepartfr lors de l'augmentation d'un contrat par tacite reconduction, la loi vs contraint à annoncer l'augmentation un mois avant le fin du contrat afin que celui-ci puisse être dénoncé...\n\npourquoi ne le faites vous pas ???\n\nescrocs;7;260;0
2024-11-25 14:44:24+00:00;quand ça fait un mois et demi que tu fais des demandes à @engiegroup pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères (dont le four) et que @enedis ne fait rien de son côté pour intervenir, c’est une honte au prix que je paye.;14;277;0
2024-11-26 07:30:26+00:00;8h05, une voiture @engiegroup est à 2 doigts de reverser 2 cyclistes boulevard pasteur. l'automobiliste semble agressif. je prends sa plaque en photo, il arrête sa voiture et commence à me suivre dans la rue, avant de me toucher. une journée tristement banale :/ #paris #velo;7;275;1
2024-11-26 17:58:15+00:00;le gaz étant déjà haussier (j’ai baissé ma consommation de 28% et ma facture de gaz a augmenté de 12% chez @engiepartfr)\nbarnier enculé.;17;137;1
2024-11-26 22:06:50+00:00;on peut parler des factures d’ @engiepartfr ?? il commence à abuser vraiment de la bail ptdrr;22;93;1
2024-11-27 14:32:38+00:00;un contrat chez @engiepartfr @engiegroup avec home services. depuis 3 semaines , ma mère de 80 ans n’a plus de chauffage chez elle et le froid est déjà là. après le passage du technicien, aucune réponse par mail ni par téléphone ! besoin d’aide !!;14;247;1
2024-11-28 16:44:31+00:00;merci ⁦@engiepartfr⁩ préparer les bougies 🕯️;16;44;0
2024-11-28 19:20:38+00:00;@engiepartfr +50% d'augmentation de l'électricité sans prévenir, chapeau bas!!!! je vais changer de suite;19;105;0
2024-12-02 06:38:29+00:00;@engiepartfr mp envoyé ! thx pour la réponse ! \nbonne journée;6;62;0
2024-12-02 10:57:36+00:00;@engiegroup \nalors quand vous devez de l'argent vous nous faites la misère, quand on vous doit c'est huissiers....\n1.002 € !!!! rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby. \ninflation = adaptation point barre.;10;256;0
2024-12-02 12:01:56+00:00;quel enfer @engiepartfr qd on déménage mdr jv pt une durite;12;59;0
2024-12-02 12:34:05+00:00;je ne comprends pas comment ma conso de gaz a pu📈 alors que mes habitudes de conso n'ont pas changé entre septembre (22kw)et mtn (3800kw) clairement je me pèle le cul pour ne pas avoir 1800€ de régul mais c'est inutile @engiepartfr @engiegroup vous auriez une explication svp;12;275;0
2024-12-03 17:40:25+00:00;@engiegroup @fondationengie vous pouvez nous expliquer pourquoi on paye parfois plus cher d’abonnement que de consommation ???!!!\n\npour payer le salaire de la mc gregore, la pdg pistonnée d’engie, qui se gave…3 000 000€ par an ???\n\nqu’est ce qui justifie ce salaire scandaleux ???;17;284;1
2024-12-03 17:43:38+00:00;@engiegroup il palpe combien de millions de salaires par an ce guss ?\n\ncombien de fois l’abonnement engie ? combien de fois la consommation de foyer modestes ? \n\njusqu’où va le foutage de gueule chez engie ?;17;211;0
2024-12-03 19:51:57+00:00;@engiepartfr \nune catastrophe…\njuste là pour récupérer l’argent.\naucun respect du consommateur.;19;98;0
2024-12-04 15:19:47+00:00;@engiepartfr @engiepartfr\n bonjour, vous régler quand vos problèmes d'application et de site ? je ne suis pas le seul à recevoir ce message depuis des mois en voulant me connecter !!!!;15;185;1
2024-12-05 07:04:04+00:00;@engiepartfr vous me décevez...;7;31;0
2024-12-05 07:08:34+00:00;non mais l'arnaque en fait @engiepartfr \ntous les cadeaux du jeu sont en rupture ! 😅;7;85;0
2024-12-06 07:42:31+00:00;merci à ⁦@engiepartfr⁩ la bougie proches 🕯️abonnement23€ par mois.soit 230€ annuel just abonnement sans aucune consomation .🕯️🕯️🕯️;7;130;0
2024-12-06 10:38:41+00:00;@engiepartfr vos techniciens se perdent en route ? ça fait un mois que je vous cours après pour avoir une chaleur décente dans mon domicile. un mois. c’est scandaleux.;10;167;1
2024-12-06 19:57:18+00:00;cher @caronaymericoff. j'habite votre circonscription\n @engiepartfr me dde 1 régul de 900e, pretend que mes conso ont été multipliées par 5 par rapport à l'année précédente (prtt mes habitudes n'ont pas changé) et ils veulent me faire payer 276€/mois (pr un studio de 23m2);19;274;0
2024-12-08 10:35:25+00:00;@engiepartfr qui me propose un défi en ne dépassant pas 2,81 kwh alors qu'ils savent très bien que c'est inatteignable 🙃\nmême quand je n'avais pas encore allumé le chauffage j'étais à 7 kwh en moyenne. à moins d'être au gaz sur tout, 2,81 kwh d'électricité ce n'est pas possible;10;279;0
2024-12-09 07:48:44+00:00;@engiegroup @engiepartfr service client déplorable …. plus de 10 jours sans chauffage avec un nourrisson dans un appartement parisien et pas de solution trouvée ? comment est-ce possible ? #irresponsables #interventiondurgence;7;226;2
2024-12-09 08:49:59+00:00;@engiegroup vous la, vous commencez à me fanez le cul;8;53;0
2024-12-09 08:51:39+00:00;@engiepartsav bravo engie ! je paie mes factures et on me ferme mon compteur gaz. et je parle pas de l’irrespect de votre vieux monsieur qui viens au porte, il parle au gens comme des chiens. \nembauchez du personnel bien plus poli, et soyez plus compétent !;8;258;1
2024-12-09 11:42:22+00:00;on aime @engiepartfr et ses calculs douteux pour des hausses avant noël. 4ans sans rien changer. mais « ma conso augmente » trop fort;11;133;0
2024-12-09 14:58:27+00:00;@engiegroup c'est le fournisseur qui vous prélève ce qu'il veut, quand il veut ! actuellement, mon chauffage est coupé, il fait 10°c chez moi, 7/8 en plein hiver. si vous êtes chez eux, fuyez.;14;192;0
2024-12-09 15:14:34+00:00;j’ai ma fille de 3 ans dans mon appartement, à 12 degrés parce que vous savez pas faire des contrats !!!! bande de merde @engiepartfr;15;133;0
2024-12-09 15:41:17+00:00;@zeze02fc @engiepartfr oui, j’ai mon relevé de compte et tout. et la ils viennent pas remettre je suis en train de serrer, je suis chez moi en doudoune et je tremble de froid;15;174;0
2024-12-10 12:00:40+00:00;@engiepartfr j'en chies avec @engie;12;35;0
2024-12-10 13:11:38+00:00;@engiepartfr votre service en ligne pour payer les factures ne fonctionne pas !! vous viendrez pas vous plaindre qu’on ce vous paye pas !;13;137;2
2024-12-11 21:38:38+00:00;sans eau chaude sanitaire depuis plus d’une semaine dans la résidence et personne ne réagit chez #foncia et @engiegroup @engiepartfr !! un an que dure le problème récurrent de la chaudière ! 40 logements sans eau chaude !! que faire ? cc @rvm_radio @carolegamelin @cpva;21;269;1
2024-12-12 13:22:25+00:00;@engiegroup \n\nmerci pour cette étique de groupe à toute épreuve 🤓\n\nje regarde ma consommation électrique depuis le début de l’année, elle est annoncée à 769 euro. je dois déménager alors j’annule mon contrat et surprise on m’annonce une facture de 1016 euro en période de noël;13;280;1
2024-12-13 10:06:13+00:00;@engiepartfr depuis mars 2024, on me demande de régler une facture que j’ai payé en octobre 2023 (copie de mon compte pour preuve) je suis mise en demeure depuis la semaine dernière et personne pour me confirmer l’annulation de cette mise en demeure. je fais quoi moi???;10;270;1
2024-12-15 12:47:07+00:00;@engiepartsav @60millions sur les bilans mensuels est indiqué une augmentation de consommation qui est en réalité une augmentation du prix de l'électricité.\npourquoi ??;12;169;0
2024-12-16 07:57:00+00:00;@engiegroup has signed a 10-year power purchase agreement with altano energy for the dama de baza wind project, a 40.5 mw wind farm in granada, #spain. this partnership supports a stable, #renewableenergy supply, advancing spain's path to carbon neutrality.\n\n#energy #sustainable;7;281;0
2024-12-16 15:21:03+00:00;dites moi @engiepartfr c’est quoi cette augmentation x 3 de l’abonnement gaz pour 2025, doublée d’une baisse de la plage de consommation kwh ?\n\nje vais mettre un barbecue au milieu de mon salon si ça continu;15;209;0
2024-12-17 10:48:38+00:00;toujours pas de chauffage ni d'eau chaude à rennes, la ville où il fait teeeellement bon vivre ! c'est loooooong @engiegroup @metropolerennes;10;141;0
2024-12-17 14:35:41+00:00;@engiegems @engiegroup merci @engiegroup de nous laisser dormir dans un appartement froid dans la ville de rennes, sans eau chaude ni chauffage pendant 24h en plein milieu du mois de décembre! nous tombons malades grâce à vous! on est en 2024 j’ai pas le souvenir d’avoir eu autant de coupures!;14;294;1
2024-12-18 16:19:41+00:00;@engiepartfr on est déjà dépassé par la maladie, des factures énormes et en plus on se fait engueuler.🤬;16;103;1
2024-12-20 10:57:59+00:00;@mbompard maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans c’est pas le monde à l’envers. après on parle d’économie d’énergie ? @engiepartfr @engiepartfr @ufcquechoisir @signalconso @sandozprod;10;233;0
2024-12-23 07:39:27+00:00;@engiepartfr bonjour, j'ai essayé deux fois de changer le numéro de téléphone associé à mon compte. aucune des deux fois, les gens du service client ne savent pas comment faire. ils disent que le numéro a été modifié mais cela ne fonctionne pas. que dois-je faire ?;7;265;1
2024-12-24 09:35:37+00:00;pas merci à @engiepartfr qui refuse de décaller mon prelévement de facture d'une seule de putain de journée ! me mettre de mauvaise humeur ce jour là vous n'auriez pas du !;9;172;1
2024-12-26 09:19:10+00:00;@engiepartfr pourquoi n'y a-t-il aucune archive des précédents contrats résiliés ? rien n'est récupérable dans les mails reçus précédemment, il n'y a que des liens qui redirigent vers votre site où tout a été supprimé ??;9;220;0
2024-12-26 09:24:58+00:00;@engiepartfr personne ne me propose de solution à part souscrire à un contrat pour un mois, ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation 😐 les affaires sont les affaires j'imagine... vraiment catastrophique.;9;245;0
2024-12-27 08:40:59+00:00;merci ⁦@engiepartfr⁩ la bougie proche.merci gouvernement macron merci vie devient très chère.gaz ou coutent bras;8;112;0
2024-12-28 09:23:22+00:00;@engiepartfr @fermesdavenir mail envoyé, mais il me faudra attendre lundi pour une réponse. en attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. la prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...;9;277;0
2024-12-30 05:27:52+00:00;@engiepartfr il faut m’expliquer comment ma consommation peut avoir augmenté de 42% par rapport à l’an dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas! pour ne parler que de l’estimation que je viens d’avoir #voleurs;5;280;0
2024-12-30 09:38:55+00:00;@engiepartsav je constate que vous confondez toujours consommation et hausse des prix. \n#leurre #combine? #haussedesprix #électricité;9;134;0
2024-12-30 09:44:53+00:00;@engiepartfr @engiepartfr ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire. c'est sympa vos pubs mais répondre aux clients mécontents ça serait mieux !;9;194;0
2024-12-30 15:40:08+00:00;@engiepartfr vous pourriez nous expliquer toutes ces taxes sur la facture engie ???\n\ntaxe abonnement fourniture\ntaxe abonnement acheminement \ntaxe consommation acheminement \ntaxe consommation obligations\ntaxe contribution et taxes liées à l’énergie\ntaxe sur la valeur ajoutée;15;282;1
2024-12-30 19:33:01+00:00;@__supermo__ moi j'aimerais qu'un conseiller @engiepartfr me contacte vu que c'est impossible que ma conso ait fait un x5 alors que mes habitudes ont pas changé. mais ils savent qu'envoyer des lettres de relance. une vraie mafia.\n#engievslepeuple;19;247;1
2025-01-01 10:38:30+00:00;est-ce qu’il y aurais quelqu’un qui pourrais m’aider avec @engiepartfr car je vais faire un meurtre 😡😩;10;102;0
2025-01-02 09:51:21+00:00;et bonne année, je paie 220 par mois d élec et gaz et j'ai une régul de ce montant, je suis solo avec mes enfants ont se chauffe à 19, pas de console ni ordi @engiepartfr vous me dites de voir une assistante sociale;9;215;0
2025-01-02 11:28:44+00:00;@engiegroup @engiepartfr qui me fait un contrat pour ma maison, mais une fois que j’ai pas d’électricité enfaite je peux pas passer par engie, donc je suis bloqué un 2 janvier (10c) sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger 🤡🤡;11;266;0
2025-01-06 08:06:15+00:00;@engiepartfr @engiegroup contrat entretien chaudière. rdv reporté 3 fois sans concertation en 6 mois...tjrs pas de rdv effectué. confirmation par sms hier pour ce matin...et mail à 7h30 qui annule!! vous croyez qu.on peut se libérer comme ça ? qd on veut ? c'est qui les clients?;8;279;0
2025-01-06 14:14:31+00:00;faites des efforts sur la consommation....avec cette baisse là ma facture augmente . mieux encore, après avoir diminué de 30% ma conso, je reçoit un mail me conseillant d'augmenter ma mensualité de 20% pour m'adapter à ma conso! merci et bravo @engiepartfr @ecologie_gouv !;14;273;1
2025-01-06 18:05:52+00:00;@engiepartfr hello la team . bonne année et merci encore pour vos services : 9 jours sans eau chaude après 20’coups fil et pas de soluce . merci;18;144;1
2025-01-07 08:17:14+00:00;@engiepartfr \nj’habite en savoie. je souhaite m’adresser à une agence engie. y a-t-il une liste des adresses disponible ou bien simplement l’adresse de référence sur la région. merci;8;183;0
2025-01-07 13:00:29+00:00;@engiepartfr @engiegroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baissé ma consommation ? merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur #gaz #électricité #tarif2025;13;261;0
2025-01-08 14:42:09+00:00;assignation au voile \nassignation à résidence ( forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu ) \nassignation au look du 7 éme siècle \n@somabrouk @medjbeurm @zohrabitan vous en pensez quoi de @engiegroup ?\ninclusif ou raciste ?;14;270;0
2025-01-09 18:08:01+00:00;bonjour @engiepartfr est il possible d'échanger par mp s'il vous plaît ? ça fait depuis le mois d'août que j'ai accepté votre devis et rien n'a bougé malgré les relances téléphoniques... pour quelque chose à faire en urgence ça commence à faire long.;18;250;3
2025-01-10 09:30:30+00:00;@engiepartfr dites-moi @engiepartfr que faites vous avec notre argent ? abonnements gaz et électricité résiliés depuis le 10/12/24, remboursement prévu le 24/12/24 et maintenant prévu par chèque le 13/01 ! \nc’est pas du foutage de gueule ça ! 🤬;9;245;0
2025-01-12 11:48:15+00:00;@engiepartfr @maison_travaux j'ai fait un contrat depuis lundi et jusqu'à maintenant il est pas active et en plus dans le site web d'engie le traitement de dossier sous 24h ptdr..;11;179;0
2025-01-14 07:55:12+00:00;tentative d'hameçonnage usurpant @engiepartfr @engienewsroom avec une promesse de remboursement. mais le pétard est mouillé, le site cible est innaccessible. ayez l'œil quand même : l'email d'accroche est très bien fait.;7;220;0
2025-01-15 17:25:29+00:00;@engiepartfr je vais vous monter en l’air ! j’ai demandé a payer tous les mois bordel pourquoi vous avez change mon mode de prelevement;17;135;0
2025-01-15 17:37:01+00:00;mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans chauffage, et vous n'intervenez pas en urgence !!! sérieusement, et vous proclamez meilleur service client ?! et s'ils tombent malades, vous les soignez ?!!\n@engiepartfr\n@jpclamadieu\n@cathmacgregor;17;282;2
